,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,month,day,year
130146,Hobart,4.2,15.4,0.0,1.2,5.9,N,35.0,NW,SSW,19.0,13.0,66.0,55.0,1030.3,1026.3,2.0,7.0,8.6,12.8,No,No,5,1,2009
130147,Hobart,7.2,17.3,0.0,1.8,6.3,NNW,54.0,NW,NNW,13.0,31.0,66.0,54.0,1022.3,1018.1,5.0,7.0,12.3,15.8,No,No,5,2,2009
130148,Hobart,10.4,14.0,0.0,3.2,4.9,SW,46.0,SW,SW,17.0,15.0,62.0,45.0,1023.3,1024.5,7.0,7.0,11.2,13.7,No,No,5,3,2009
130149,Hobart,7.4,19.1,0.0,3.8,9.1,N,37.0,N,NW,24.0,17.0,64.0,45.0,1026.1,1023.4,1.0,6.0,13.9,19.1,No,No,5,4,2009
130150,Hobart,8.8,16.1,0.0,1.8,0.3,ESE,31.0,SE,SE,6.0,24.0,63.0,97.0,1023.4,1024.3,7.0,7.0,13.4,11.6,No,Yes,5,5,2009
130151,Hobart,6.7,16.4,3.2,1.0,7.0,NW,24.0,NNW,SE,17.0,9.0,83.0,64.0,1027.4,1025.3,1.0,3.0,10.3,13.8,Yes,Yes,5,6,2009
130152,Hobart,8.6,13.9,1.6,1.2,4.4,NNW,19.0,NNW,ESE,7.0,9.0,86.0,71.0,1025.3,1022.9,7.0,7.0,10.1,13.1,Yes,No,5,0,2009
130153,Hobart,7.5,16.7,0.0,1.2,9.0,NW,33.0,ENE,NNW,4.0,17.0,91.0,49.0,1020.6,1015.0,1.0,1.0,9.3,16.0,No,No,5,1,2009
130154,Hobart,9.1,14.7,0.0,2.2,2.3,NNW,63.0,S,W,9.0,22.0,77.0,43.0,1006.1,1002.2,7.0,7.0,10.3,12.8,No,Yes,5,2,2009
130155,Hobart,8.2,16.0,16.0,3.4,2.0,NNW,54.0,SSW,NE,13.0,11.0,72.0,60.0,996.6,995.3,7.0,6.0,10.8,13.8,Yes,No,5,3,2009
130156,Hobart,10.6,16.2,0.4,1.4,7.0,WNW,80.0,WNW,WNW,28.0,24.0,59.0,60.0,988.5,988.4,7.0,2.0,14.9,11.2,No,Yes,5,4,2009
130157,Hobart,5.1,15.1,23.2,3.0,6.7,W,80.0,WSW,SSW,31.0,31.0,52.0,61.0,994.4,1001.1,2.0,4.0,8.5,9.7,Yes,No,5,5,2009
130158,Hobart,8.1,14.2,0.4,1.6,7.7,W,109.0,WSW,SW,22.0,31.0,51.0,42.0,1009.7,1013.4,3.0,2.0,11.4,13.6,No,No,5,6,2009
130159,Hobart,5.1,14.3,0.0,1.8,8.9,NW,30.0,WSW,SSE,7.0,6.0,65.0,47.0,1023.1,1022.2,1.0,1.0,9.1,13.3,No,No,5,0,2009
130160,Hobart,3.1,13.5,0.0,3.2,8.5,NNW,26.0,NNW,ESE,9.0,6.0,92.0,64.0,1025.0,1022.8,1.0,1.0,4.8,11.6,No,No,5,1,2009
130161,Hobart,3.7,15.8,0.2,1.4,8.5,NW,43.0,NNW,E,19.0,6.0,72.0,53.0,1024.2,1023.9,7.0,7.0,7.4,13.6,No,No,5,2,2009
130162,Hobart,6.0,16.7,0.2,0.4,8.7,NW,30.0,NNW,NNE,15.0,6.0,77.0,55.0,1029.3,1028.4,0.0,0.0,9.1,16.1,No,No,5,3,2009
130163,Hobart,5.5,17.1,0.0,1.0,5.9,NNW,31.0,N,NNW,17.0,17.0,88.0,51.0,1030.1,1027.2,1.0,1.0,7.4,16.9,No,No,5,4,2009
130164,Hobart,7.3,19.3,0.0,0.4,7.8,N,44.0,N,NNW,17.0,15.0,68.0,50.0,1027.2,1024.6,1.0,6.0,15.4,18.0,No,No,5,5,2009
130165,Hobart,12.6,18.9,0.0,1.8,3.5,NNE,44.0,NNW,N,20.0,28.0,71.0,54.0,1025.9,1023.7,6.0,7.0,14.0,17.8,No,No,5,6,2009
130166,Hobart,11.3,15.7,0.0,0.6,0.0,NNW,43.0,N,N,17.0,15.0,74.0,69.0,1021.5,1018.2,7.0,7.0,13.1,15.0,No,Yes,5,0,2009
130167,Hobart,11.2,17.2,3.2,4.4,7.9,NNW,44.0,NNW,NW,24.0,26.0,73.0,52.0,1013.5,1013.8,2.0,3.0,14.1,15.2,Yes,No,5,1,2009
130168,Hobart,10.4,14.8,0.0,3.0,2.5,SW,44.0,NNW,NNW,30.0,28.0,59.0,60.0,1014.5,1014.6,6.0,6.0,12.2,11.8,No,No,5,2,2009
130169,Hobart,9.0,11.7,0.6,1.0,4.0,SSW,46.0,S,S,15.0,22.0,67.0,57.0,1024.3,1025.7,7.0,6.0,10.3,11.2,No,No,5,3,2009
130170,Hobart,8.3,12.3,1.0,1.4,1.4,SSE,46.0,SSW,SSE,22.0,30.0,89.0,73.0,1031.6,1031.5,7.0,7.0,9.3,11.3,No,Yes,5,4,2009
130171,Hobart,7.9,11.2,2.6,1.4,1.7,SSW,31.0,SSW,SSW,19.0,13.0,83.0,70.0,1037.4,1037.2,7.0,7.0,8.8,10.4,Yes,No,5,5,2009
130172,Hobart,6.4,10.4,0.4,2.4,0.3,NNW,28.0,NNW,NNW,15.0,15.0,91.0,62.0,1040.3,1037.6,7.0,7.0,7.8,10.1,No,No,5,6,2009
130173,Hobart,2.9,10.9,0.0,0.6,7.4,NW,37.0,NNW,NNW,19.0,15.0,84.0,57.0,1035.7,1033.3,5.0,3.0,3.9,10.7,No,No,6,0,2009
130174,Hobart,2.2,12.2,0.0,0.8,7.1,NW,31.0,NW,N,13.0,7.0,83.0,57.0,1036.3,1034.2,1.0,1.0,4.1,12.0,No,No,6,1,2009
130175,Hobart,4.0,12.4,0.0,0.4,0.4,WSW,17.0,NNE,ENE,6.0,2.0,88.0,88.0,1032.4,1028.1,7.0,8.0,7.0,11.0,No,Yes,6,2,2009
130176,Hobart,7.0,13.2,10.8,1.8,0.0,SSE,26.0,SE,SE,15.0,11.0,98.0,99.0,1020.6,1016.8,8.0,8.0,12.3,12.7,Yes,Yes,6,3,2009
130177,Hobart,11.6,13.9,45.0,1.0,0.9,ESE,33.0,SSW,ESE,15.0,6.0,95.0,90.0,1017.4,1016.1,8.0,6.0,11.9,13.5,Yes,Yes,6,4,2009
130179,Hobart,9.5,14.0,12.0,2.2,1.7,WSW,54.0,WNW,NW,9.0,11.0,89.0,63.0,997.4,997.6,7.0,6.0,9.9,13.3,Yes,No,6,6,2009
130180,Hobart,8.3,13.8,0.0,1.2,2.2,S,35.0,WNW,SW,9.0,15.0,83.0,83.0,999.4,998.9,7.0,7.0,9.8,10.4,No,No,6,0,2009
130181,Hobart,4.0,11.4,0.2,0.0,4.3,SSW,69.0,NNW,SSW,26.0,31.0,80.0,90.0,999.1,997.8,7.0,7.0,5.1,7.0,No,Yes,6,1,2009
130182,Hobart,3.6,9.1,14.4,1.4,6.4,SSW,54.0,SE,WSW,11.0,17.0,56.0,67.0,1015.4,1015.9,6.0,5.0,5.8,7.6,Yes,Yes,6,2,2009
130183,Hobart,5.6,13.0,7.6,1.6,3.1,NNW,19.0,NNW,E,9.0,11.0,97.0,84.0,1020.7,1019.0,8.0,1.0,7.7,10.1,Yes,No,6,3,2009
130184,Hobart,4.2,11.8,0.8,0.4,3.2,WNW,48.0,NW,NNE,15.0,17.0,81.0,66.0,1017.1,1013.1,7.0,7.0,6.9,11.4,No,No,6,4,2009
130185,Hobart,6.3,11.0,0.0,0.4,0.0,S,50.0,SSW,SE,6.0,2.0,79.0,92.0,1010.3,1009.6,8.0,8.0,10.3,10.3,No,Yes,6,5,2009
130186,Hobart,6.8,9.8,10.0,2.4,2.2,E,24.0,SSW,SSE,9.0,9.0,88.0,75.0,1016.0,1016.1,8.0,7.0,7.6,8.3,Yes,No,6,6,2009
130187,Hobart,5.6,8.6,0.2,0.0,1.9,NNW,26.0,WSW,N,6.0,13.0,73.0,63.0,1019.7,1019.0,6.0,7.0,6.6,8.3,No,No,6,0,2009
130188,Hobart,2.1,12.3,0.0,0.0,7.8,NNW,33.0,NNW,NW,22.0,13.0,79.0,61.0,1022.7,1022.3,3.0,1.0,5.3,11.9,No,No,6,1,2009
130189,Hobart,4.8,14.0,0.0,0.8,4.6,NW,30.0,WNW,NNW,6.0,17.0,81.0,63.0,1027.0,1025.8,7.0,7.0,7.4,12.5,No,No,6,2,2009
130190,Hobart,5.1,14.3,0.0,0.4,6.7,NNW,31.0,NNW,NW,9.0,13.0,81.0,61.0,1028.5,1026.9,5.0,6.0,6.9,12.9,No,No,6,3,2009
130191,Hobart,5.1,12.7,0.0,1.0,7.2,NNW,43.0,NW,NNW,17.0,22.0,80.0,57.0,1028.6,1026.8,1.0,4.0,5.7,11.3,No,No,6,4,2009
130192,Hobart,3.0,15.6,0.0,0.8,6.6,NW,35.0,N,NNW,6.0,15.0,86.0,58.0,1024.1,1019.4,1.0,4.0,5.5,15.1,No,No,6,5,2009
130193,Hobart,5.5,16.1,0.2,0.4,2.5,NNW,26.0,NNW,NW,19.0,9.0,78.0,66.0,1019.6,1019.8,7.0,6.0,11.6,14.6,No,No,6,6,2009
130194,Hobart,4.8,11.4,0.0,0.4,0.5,NNW,31.0,NNW,NNW,11.0,11.0,97.0,76.0,1021.4,1018.6,7.0,4.0,6.4,10.7,No,No,6,0,2009
130195,Hobart,3.8,9.6,0.4,1.0,4.1,NNW,28.0,NNW,SSW,9.0,9.0,99.0,90.0,1020.1,1018.7,2.0,7.0,5.1,8.1,No,No,6,1,2009
130196,Hobart,5.1,9.9,0.0,1.0,0.0,NNW,33.0,NNW,NNW,20.0,15.0,85.0,80.0,1015.7,1012.1,6.0,5.0,6.3,8.9,No,No,6,2,2009
130197,Hobart,6.2,12.2,0.8,1.4,0.0,S,44.0,E,S,2.0,22.0,92.0,95.0,1008.1,1005.6,8.0,8.0,9.6,11.7,No,Yes,6,3,2009
130198,Hobart,9.4,11.7,34.6,0.2,0.1,SSE,43.0,SE,ESE,22.0,20.0,93.0,92.0,1008.6,1008.6,8.0,7.0,11.3,11.0,Yes,Yes,6,4,2009
130199,Hobart,10.2,12.0,1.6,0.0,0.3,SSE,24.0,SSE,ESE,11.0,4.0,89.0,72.0,1010.3,1007.8,7.0,6.0,10.3,11.8,Yes,No,6,5,2009
130200,Hobart,5.3,12.5,0.2,1.4,7.9,NNW,31.0,WNW,NNW,7.0,15.0,91.0,68.0,1004.6,1001.7,1.0,1.0,6.6,11.6,No,Yes,6,6,2009
130201,Hobart,6.1,14.7,1.8,1.4,7.3,NNW,43.0,NW,NW,24.0,28.0,78.0,54.0,998.9,999.9,1.0,1.0,9.5,13.1,Yes,No,6,0,2009
130202,Hobart,7.0,16.7,0.2,1.0,1.5,N,65.0,NNW,N,11.0,31.0,71.0,59.0,995.1,987.6,6.0,7.0,13.6,16.6,No,Yes,6,1,2009
130205,Hobart,5.1,11.0,9.2,1.6,2.3,SW,63.0,NNW,SSW,15.0,26.0,80.0,68.0,999.9,1001.7,6.0,7.0,7.3,10.7,Yes,No,7,4,2009
130206,Hobart,7.3,12.7,0.4,0.4,3.3,SW,81.0,NW,SW,19.0,39.0,69.0,66.0,1005.4,1003.3,8.0,5.0,8.8,8.6,No,Yes,7,5,2009
130207,Hobart,6.3,9.8,2.2,2.6,6.0,WSW,52.0,WSW,WNW,13.0,15.0,60.0,47.0,1014.6,1014.0,4.0,1.0,7.2,9.5,Yes,Yes,7,6,2009
130208,Hobart,5.1,8.6,2.0,0.6,4.5,SSW,63.0,SW,SSW,24.0,22.0,69.0,61.0,1016.5,1018.7,2.0,6.0,6.5,7.7,Yes,No,7,0,2009
130209,Hobart,2.9,10.8,1.0,1.2,8.1,SW,24.0,NNW,NNW,11.0,13.0,78.0,49.0,1027.3,1026.5,6.0,1.0,5.2,10.4,No,No,7,1,2009
130210,Hobart,0.5,10.8,0.0,1.0,8.2,NW,35.0,NW,NNW,24.0,20.0,83.0,54.0,1028.5,1027.2,1.0,4.0,2.3,10.6,No,No,7,2,2009
130211,Hobart,1.8,11.1,0.2,0.8,7.7,NNW,37.0,NNW,NNW,24.0,17.0,81.0,54.0,1029.9,1028.3,6.0,5.0,3.2,10.7,No,No,7,3,2009
130212,Hobart,2.2,10.3,0.0,0.6,4.2,NW,37.0,NNW,S,15.0,4.0,76.0,73.0,1026.4,1022.6,7.0,7.0,5.1,8.8,No,No,7,4,2009
130213,Hobart,4.4,12.5,0.0,0.6,0.2,N,35.0,NNW,N,9.0,15.0,86.0,64.0,1014.5,1009.2,8.0,8.0,7.5,12.3,No,Yes,7,5,2009
130214,Hobart,7.4,13.4,1.8,0.8,0.9,N,48.0,N,NNW,11.0,17.0,71.0,62.0,1001.2,997.1,7.0,7.0,11.6,12.8,Yes,No,7,6,2009
130215,Hobart,5.9,13.9,0.6,0.0,2.3,NNW,52.0,NNW,NNW,19.0,15.0,77.0,51.0,995.3,995.8,7.0,5.0,8.2,13.4,No,No,7,0,2009
130216,Hobart,3.5,13.9,0.0,2.0,7.5,WNW,28.0,NNW,SE,9.0,9.0,78.0,56.0,1000.3,1001.3,4.0,6.0,6.7,11.9,No,No,7,1,2009
130217,Hobart,6.2,10.2,1.0,1.4,0.7,SSE,35.0,S,SSW,13.0,17.0,81.0,71.0,1012.2,1013.7,7.0,7.0,9.0,9.4,No,Yes,7,2,2009
130219,Hobart,1.4,10.5,0.2,0.8,6.2,NNW,28.0,NNW,NNW,15.0,7.0,78.0,62.0,1021.4,1019.1,3.0,6.0,3.8,9.0,No,No,7,4,2009
130220,Hobart,1.0,10.7,0.0,0.8,6.6,NNW,37.0,NW,NNW,19.0,11.0,80.0,58.0,1016.5,1012.0,3.0,6.0,3.4,9.9,No,No,7,5,2009
130221,Hobart,3.4,15.1,0.4,0.4,5.4,WNW,33.0,WSW,NNW,4.0,20.0,78.0,55.0,1007.4,1005.9,3.0,6.0,7.2,14.6,No,No,7,6,2009
130222,Hobart,7.3,17.2,0.0,2.2,5.1,NW,100.0,NNW,NW,48.0,30.0,39.0,77.0,1000.5,999.9,7.0,6.0,15.0,12.4,No,Yes,7,0,2009
130223,Hobart,7.2,13.5,6.6,2.6,4.9,WNW,50.0,NNW,NNW,19.0,17.0,58.0,55.0,1008.7,1005.7,6.0,8.0,10.6,12.2,Yes,Yes,7,1,2009
130224,Hobart,7.2,14.1,1.6,0.0,2.7,SSW,59.0,NNW,SSW,7.0,22.0,61.0,88.0,992.9,993.3,4.0,8.0,10.8,9.0,Yes,Yes,7,2,2009
130225,Hobart,5.5,10.7,6.2,0.6,7.3,S,50.0,N,SW,4.0,7.0,61.0,47.0,1015.2,1017.8,6.0,4.0,7.4,10.2,Yes,No,7,3,2009
130226,Hobart,1.1,10.8,0.0,3.0,4.6,NNW,54.0,ESE,SE,4.0,9.0,80.0,62.0,1020.0,1015.0,7.0,8.0,3.5,9.4,No,No,7,4,2009
130227,Hobart,3.4,14.9,0.0,0.8,7.7,N,50.0,NNW,NW,15.0,24.0,71.0,41.0,1016.6,1012.7,4.0,5.0,8.1,14.4,No,No,7,5,2009
130228,Hobart,6.6,14.7,0.8,1.6,6.2,NNW,46.0,N,NW,7.0,19.0,84.0,50.0,1009.6,1006.3,7.0,4.0,7.4,13.8,No,No,7,6,2009
130229,Hobart,6.9,12.7,0.0,1.6,4.1,N,50.0,NW,NW,9.0,9.0,72.0,48.0,1003.7,1005.1,6.0,6.0,9.1,11.2,No,No,7,0,2009
130230,Hobart,6.8,14.2,0.0,1.2,5.1,WNW,57.0,NW,NW,15.0,28.0,80.0,64.0,1008.4,1005.1,6.0,4.0,9.4,13.2,No,Yes,7,1,2009
130231,Hobart,9.0,14.4,1.4,2.0,6.9,W,70.0,NNW,NW,11.0,20.0,48.0,44.0,1013.5,1013.9,5.0,6.0,11.3,12.4,Yes,No,7,2,2009
130232,Hobart,9.6,16.8,0.0,2.4,5.7,WNW,91.0,NW,WNW,26.0,35.0,78.0,35.0,1007.1,1004.6,7.0,6.0,11.5,15.0,No,No,7,3,2009
130233,Hobart,8.2,13.6,0.0,3.6,4.1,W,48.0,NNW,NW,20.0,20.0,53.0,44.0,1009.7,1008.5,4.0,5.0,9.6,12.9,No,No,7,4,2009
130234,Hobart,8.4,15.5,0.0,1.8,8.1,WSW,100.0,NW,WSW,19.0,46.0,55.0,41.0,1005.4,1009.5,5.0,3.0,13.0,11.7,No,Yes,8,5,2009
130235,Hobart,6.2,14.0,1.2,4.0,2.4,NW,57.0,NW,NW,11.0,20.0,68.0,54.0,1013.1,1006.6,7.0,6.0,7.3,13.9,Yes,Yes,8,6,2009
130236,Hobart,5.4,12.3,2.0,1.8,8.3,WSW,63.0,W,NW,30.0,24.0,43.0,39.0,1008.5,1010.5,1.0,2.0,8.5,11.5,Yes,Yes,8,0,2009
130237,Hobart,6.3,13.4,9.8,4.4,8.3,NW,94.0,NW,NNE,30.0,9.0,70.0,46.0,1005.4,1007.8,5.0,5.0,8.5,12.5,Yes,No,8,1,2009
130238,Hobart,5.9,14.5,0.6,3.4,7.1,NW,63.0,NNW,NNW,20.0,24.0,71.0,41.0,1013.2,1009.4,1.0,6.0,7.5,13.3,No,No,8,2,2009
130239,Hobart,7.4,17.5,0.2,1.2,1.2,NNW,59.0,NNW,NNW,9.0,26.0,72.0,49.0,1008.3,1002.0,6.0,6.0,12.3,16.5,No,No,8,3,2009
130240,Hobart,10.7,12.1,0.6,4.8,4.5,NW,85.0,SW,S,9.0,15.0,52.0,55.0,1000.8,1008.3,7.0,3.0,11.6,9.3,No,No,8,4,2009
130241,Hobart,6.8,15.2,0.6,0.6,2.7,NNW,44.0,NNW,NW,19.0,19.0,60.0,57.0,1012.7,1010.9,7.0,7.0,11.4,13.6,No,Yes,8,5,2009
130242,Hobart,8.6,12.2,1.6,1.4,0.7,NNW,33.0,NW,SE,17.0,9.0,79.0,96.0,1012.6,1014.2,7.0,8.0,10.3,8.2,Yes,Yes,8,6,2009
130244,Hobart,7.2,10.0,0.6,0.6,0.0,SE,39.0,SSE,SE,15.0,22.0,84.0,84.0,1022.3,1020.6,8.0,8.0,9.0,9.5,No,Yes,8,1,2009
130245,Hobart,8.3,11.0,1.6,0.8,0.0,SE,35.0,S,SSE,20.0,20.0,88.0,92.0,1020.1,1016.6,8.0,8.0,8.7,9.9,Yes,Yes,8,2,2009
130246,Hobart,8.5,13.9,13.6,0.2,3.9,SSE,37.0,S,SE,6.0,9.0,99.0,91.0,1011.9,1010.0,8.0,7.0,10.9,12.0,Yes,Yes,8,3,2009
130247,Hobart,6.7,16.3,4.2,1.2,9.1,NW,30.0,N,ESE,11.0,6.0,76.0,52.0,1013.2,1011.9,4.0,3.0,10.5,14.6,Yes,No,8,4,2009
130248,Hobart,8.7,20.4,0.2,2.2,7.5,N,54.0,NNW,NNW,20.0,31.0,70.0,37.0,1008.6,1002.0,4.0,6.0,10.7,20.1,No,No,8,5,2009
130249,Hobart,10.7,18.1,0.0,2.0,3.9,NW,89.0,NNW,NNW,33.0,30.0,48.0,58.0,993.6,987.1,7.0,7.0,17.3,14.4,No,Yes,8,6,2009
130250,Hobart,7.4,14.7,2.0,3.8,8.3,NW,57.0,N,WNW,24.0,19.0,60.0,44.0,1001.8,1005.5,2.0,6.0,9.9,12.8,Yes,No,8,0,2009
130251,Hobart,9.8,15.8,0.0,3.4,7.0,NW,48.0,NNW,WSW,26.0,11.0,61.0,65.0,1016.2,1018.3,6.0,6.0,13.2,14.3,No,No,8,1,2009
130252,Hobart,8.4,19.2,0.0,1.4,9.6,NNW,72.0,NNW,N,37.0,39.0,58.0,41.0,1018.5,1013.5,3.0,3.0,12.0,17.9,No,No,8,2,2009
130253,Hobart,11.0,17.6,0.8,2.8,8.5,NNW,54.0,E,NNW,9.0,15.0,71.0,40.0,1012.0,1008.9,4.0,4.0,12.6,17.0,No,No,8,3,2009
130254,Hobart,8.2,14.4,0.0,3.0,2.4,NW,61.0,NNW,NW,19.0,24.0,73.0,58.0,988.8,980.2,8.0,4.0,11.3,13.4,No,Yes,8,4,2009
130255,Hobart,5.9,14.1,3.2,1.0,3.0,WNW,54.0,NNE,NW,20.0,30.0,66.0,38.0,998.7,997.9,5.0,7.0,9.7,14.0,Yes,No,8,5,2009
130256,Hobart,6.8,17.7,0.4,3.4,9.7,NW,72.0,NNW,NNW,6.0,30.0,68.0,32.0,998.9,993.9,1.0,2.0,10.6,17.3,No,Yes,8,6,2009
130257,Hobart,8.6,14.3,5.0,2.4,5.7,NNW,63.0,NNW,NW,26.0,33.0,67.0,47.0,988.5,986.2,4.0,7.0,9.5,11.8,Yes,Yes,8,0,2009
130258,Hobart,3.9,13.7,3.2,2.4,8.0,NW,61.0,NW,NW,31.0,35.0,72.0,67.0,987.4,986.5,4.0,6.0,6.6,9.4,Yes,No,8,1,2009
130259,Hobart,5.7,11.0,0.8,3.8,4.2,WNW,87.0,NW,WNW,35.0,22.0,57.0,55.0,987.0,987.0,7.0,3.0,8.6,8.8,No,Yes,8,2,2009
130260,Hobart,4.9,13.2,10.6,2.6,5.5,WNW,67.0,NW,NW,35.0,30.0,71.0,76.0,995.1,993.1,6.0,7.0,10.0,10.3,Yes,Yes,8,3,2009
130261,Hobart,6.8,13.2,7.2,1.8,9.2,NW,56.0,N,NNW,19.0,19.0,56.0,47.0,1004.6,1005.5,3.0,6.0,8.9,11.1,Yes,No,8,4,2009
130262,Hobart,2.8,8.7,1.0,2.0,0.0,NNW,33.0,NNW,NNW,11.0,13.0,87.0,94.0,999.1,991.1,8.0,8.0,4.8,6.1,No,Yes,8,5,2009
130263,Hobart,4.3,11.6,8.6,0.6,7.2,W,89.0,W,WNW,26.0,31.0,42.0,53.0,996.9,994.8,1.0,4.0,8.6,10.9,Yes,Yes,8,6,2009
130264,Hobart,6.7,10.8,3.8,2.0,5.6,W,87.0,NW,WNW,35.0,31.0,69.0,47.0,991.6,998.2,5.0,6.0,10.1,8.3,Yes,Yes,8,0,2009
130265,Hobart,3.8,14.5,7.6,4.8,10.3,WSW,81.0,E,NNW,13.0,11.0,46.0,28.0,1010.2,1012.8,2.0,2.0,9.5,14.3,Yes,No,9,1,2009
130266,Hobart,3.6,16.6,0.2,2.8,9.3,NW,37.0,NNW,N,17.0,15.0,61.0,48.0,1019.8,1016.6,3.0,5.0,8.8,15.4,No,No,9,2,2009
130267,Hobart,7.4,18.6,0.0,1.8,5.8,N,61.0,N,N,17.0,31.0,73.0,44.0,1010.7,1004.5,7.0,4.0,10.6,17.1,No,No,9,3,2009
130268,Hobart,6.3,17.4,0.0,3.0,7.0,WNW,46.0,E,WNW,6.0,24.0,55.0,63.0,1006.0,1003.8,1.0,7.0,11.0,11.6,No,Yes,9,4,2009
130269,Hobart,4.6,14.9,1.6,1.6,7.1,NNW,52.0,NNW,NNW,13.0,26.0,66.0,39.0,1006.2,1005.7,6.0,5.0,8.3,14.2,Yes,No,9,5,2009
130270,Hobart,6.5,16.7,0.0,2.2,6.9,NW,44.0,NW,NW,4.0,13.0,58.0,37.0,1010.9,1007.6,6.0,7.0,10.8,16.3,No,No,9,6,2009
130272,Hobart,9.7,12.6,14.8,1.4,0.0,S,61.0,S,S,33.0,33.0,92.0,67.0,1010.6,1011.3,8.0,6.0,10.5,12.3,Yes,Yes,9,1,2009
130273,Hobart,8.7,11.7,2.8,1.6,0.7,SSW,61.0,SSW,SSW,26.0,24.0,84.0,66.0,1013.0,1010.5,8.0,6.0,9.0,10.1,Yes,No,9,2,2009
130274,Hobart,8.3,15.7,0.4,2.0,8.6,SW,54.0,WSW,ESE,19.0,19.0,52.0,53.0,1012.9,1012.3,3.0,1.0,9.6,13.4,No,No,9,3,2009
130275,Hobart,3.7,17.2,0.0,3.0,6.1,NNW,57.0,NNW,N,19.0,26.0,75.0,41.0,1014.2,1006.7,1.0,7.0,7.5,16.2,No,Yes,9,4,2009
130276,Hobart,7.5,21.2,3.2,2.8,9.6,NNW,50.0,N,N,22.0,20.0,54.0,37.0,1005.9,1002.3,1.0,1.0,14.8,20.8,Yes,No,9,5,2009
130277,Hobart,12.5,18.0,0.4,3.0,10.0,NW,69.0,WNW,NW,30.0,28.0,55.0,30.0,1006.0,1004.2,6.0,1.0,14.6,17.8,No,Yes,9,6,2009
130278,Hobart,7.2,15.9,2.4,5.4,8.3,WNW,85.0,NNW,NW,22.0,28.0,51.0,36.0,1014.9,1016.5,3.0,7.0,11.1,13.7,Yes,No,9,0,2009
130279,Hobart,5.3,17.3,0.0,2.4,8.4,NW,59.0,NNW,NW,17.0,33.0,52.0,40.0,1014.4,1011.4,6.0,7.0,12.2,15.6,No,Yes,9,1,2009
130280,Hobart,9.8,19.0,1.6,3.2,6.1,NNW,44.0,NW,NNE,24.0,15.0,62.0,53.0,1017.5,1012.8,5.0,8.0,14.6,17.5,Yes,No,9,2,2009
130281,Hobart,12.0,16.6,0.2,2.8,0.0,NNW,54.0,NW,SE,24.0,20.0,62.0,92.0,1007.1,1008.5,6.0,8.0,14.5,11.1,No,Yes,9,3,2009
130282,Hobart,5.2,16.4,3.0,1.8,10.7,NNW,28.0,NNW,ESE,15.0,17.0,60.0,57.0,1019.1,1017.0,1.0,3.0,11.2,14.7,Yes,No,9,4,2009
130283,Hobart,8.2,20.5,0.0,3.2,6.9,N,69.0,N,WNW,17.0,31.0,56.0,51.0,1008.5,1001.2,7.0,7.0,13.5,17.6,No,No,9,5,2009
130284,Hobart,7.6,15.9,0.6,3.4,8.5,NW,74.0,NNW,NW,26.0,30.0,43.0,51.0,1005.6,1002.6,1.0,2.0,12.4,12.9,No,No,9,6,2009
130285,Hobart,7.3,15.2,0.8,3.2,9.6,W,70.0,S,SE,15.0,19.0,46.0,48.0,1008.4,1008.4,3.0,4.0,10.4,12.6,No,No,9,0,2009
130286,Hobart,8.2,11.5,0.0,4.4,0.1,ENE,48.0,E,E,22.0,20.0,67.0,86.0,1005.1,1003.0,8.0,8.0,11.0,9.5,No,Yes,9,1,2009
130287,Hobart,8.4,14.2,26.0,3.6,1.1,ESE,48.0,SE,SE,7.0,15.0,97.0,86.0,995.3,996.5,8.0,7.0,11.3,12.8,Yes,Yes,9,2,2009
130288,Hobart,6.8,16.9,11.6,2.8,5.3,N,50.0,NNW,NNW,20.0,20.0,65.0,45.0,1001.0,998.7,7.0,6.0,10.8,15.5,Yes,Yes,9,3,2009
130290,Hobart,5.8,15.7,2.2,0.0,5.9,WSW,57.0,E,WSW,11.0,17.0,53.0,35.0,992.1,989.6,5.0,4.0,10.6,13.9,Yes,Yes,9,5,2009
130291,Hobart,7.0,12.1,32.4,2.4,4.5,S,83.0,S,S,35.0,35.0,89.0,78.0,988.3,999.0,8.0,6.0,10.2,11.4,Yes,Yes,9,6,2009
130292,Hobart,8.5,13.3,18.0,7.8,4.3,SSW,50.0,S,SSE,26.0,24.0,88.0,66.0,1009.7,1008.9,7.0,4.0,9.6,12.2,Yes,No,9,0,2009
130293,Hobart,3.1,14.0,0.0,3.2,11.1,ESE,22.0,NW,SE,11.0,15.0,61.0,59.0,1012.3,1009.5,3.0,6.0,10.3,12.6,No,No,9,1,2009
130294,Hobart,7.2,21.2,0.0,2.0,3.5,WNW,91.0,NNW,NW,19.0,33.0,58.0,80.0,1003.3,999.3,7.0,8.0,13.2,12.8,No,Yes,9,2,2009
130295,Hobart,7.9,16.6,5.8,3.6,10.4,NW,59.0,N,NW,22.0,22.0,59.0,31.0,1001.6,1003.4,5.0,4.0,12.0,14.8,Yes,No,10,3,2009
