,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,month,day,year
36614,WaggaWagga,10.8,29.1,0.0,5.2,11.3,WSW,28.0,WSW,SSW,4.0,7.0,67.0,23.0,1022.9,1020.3,0.0,1.0,14.7,28.0,No,No,3,4,2009
36615,WaggaWagga,11.9,29.5,0.0,6.4,11.2,ENE,28.0,E,NW,20.0,9.0,62.0,19.0,1023.4,1020.7,1.0,3.0,18.1,27.9,No,No,3,5,2009
36616,WaggaWagga,10.8,31.3,0.0,6.6,10.6,SW,30.0,ESE,WSW,11.0,11.0,41.0,19.0,1022.1,1018.9,1.0,6.0,17.9,30.0,No,No,3,6,2009
36618,WaggaWagga,13.4,30.3,0.0,9.2,11.1,NE,41.0,ESE,NE,6.0,15.0,47.0,30.0,1022.6,1018.7,1.0,2.0,18.7,28.8,No,No,3,1,2009
36619,WaggaWagga,15.0,30.2,0.0,9.0,11.1,ENE,48.0,ESE,ENE,9.0,26.0,49.0,27.0,1021.6,1019.1,1.0,1.0,20.5,29.4,No,No,4,2,2009
36620,WaggaWagga,16.4,31.3,0.0,7.0,10.7,ENE,43.0,ESE,NNE,13.0,20.0,54.0,36.0,1021.9,1018.3,1.0,1.0,21.5,29.8,No,No,4,3,2009
36621,WaggaWagga,19.7,31.1,0.0,9.2,5.4,NNW,48.0,ENE,NNW,19.0,13.0,62.0,40.0,1018.9,1013.5,6.0,7.0,22.0,29.3,No,Yes,4,4,2009
36622,WaggaWagga,9.9,22.4,2.0,5.0,11.0,WSW,41.0,WSW,SW,13.0,15.0,70.0,38.0,1019.8,1018.7,1.0,1.0,12.3,21.1,Yes,No,4,5,2009
36623,WaggaWagga,6.0,22.3,0.0,5.4,10.9,WSW,33.0,N,WSW,2.0,20.0,60.0,30.0,1020.1,1016.3,1.0,0.0,14.2,21.5,No,No,4,6,2009
36624,WaggaWagga,7.7,22.2,0.0,5.2,11.1,SW,33.0,W,SSW,7.0,11.0,50.0,27.0,1021.3,1018.7,0.0,1.0,13.7,20.9,No,No,4,0,2009
36625,WaggaWagga,6.6,23.8,0.0,5.4,11.0,S,33.0,ESE,WSW,9.0,9.0,39.0,22.0,1025.8,1022.6,1.0,1.0,15.5,22.8,No,No,4,1,2009
36626,WaggaWagga,8.5,24.8,0.0,4.6,10.8,NE,26.0,ENE,W,13.0,6.0,53.0,27.0,1026.8,1023.1,1.0,1.0,16.4,23.9,No,No,4,2,2009
36627,WaggaWagga,8.1,26.4,0.0,4.8,10.7,NNW,33.0,ENE,WSW,6.0,4.0,55.0,24.0,1024.1,1019.6,0.0,1.0,17.9,25.5,No,No,4,3,2009
36628,WaggaWagga,13.8,26.8,0.0,5.2,6.5,NNE,35.0,ENE,NNE,15.0,20.0,39.0,40.0,1021.9,1018.4,1.0,7.0,19.6,24.9,No,No,4,4,2009
36629,WaggaWagga,14.1,25.6,0.0,4.0,5.0,N,39.0,E,ESE,13.0,11.0,57.0,54.0,1024.3,1020.7,3.0,7.0,20.6,23.1,No,No,4,5,2009
36630,WaggaWagga,13.4,25.5,0.0,3.6,7.5,SSE,22.0,ESE,E,7.0,4.0,84.0,39.0,1024.3,1020.7,7.0,3.0,16.9,24.5,No,No,4,6,2009
36631,WaggaWagga,10.9,26.8,0.0,4.2,8.9,NNE,33.0,ESE,E,11.0,13.0,56.0,28.0,1022.7,1017.8,1.0,6.0,17.9,25.2,No,No,4,0,2009
36632,WaggaWagga,15.5,25.7,0.0,4.6,7.8,E,28.0,ENE,W,4.0,13.0,71.0,53.0,1016.0,1012.0,7.0,7.0,19.5,21.5,No,No,4,1,2009
36633,WaggaWagga,11.1,25.3,0.2,3.4,8.2,W,65.0,NNW,W,7.0,35.0,47.0,32.0,1010.1,1010.2,1.0,1.0,21.1,20.4,No,No,4,2,2009
36634,WaggaWagga,2.6,21.5,0.0,8.0,10.6,WSW,31.0,ENE,WSW,11.0,19.0,45.0,20.0,1016.3,1012.8,2.0,2.0,11.8,20.4,No,No,4,3,2009
36635,WaggaWagga,4.3,23.0,0.0,3.4,10.0,SW,39.0,ENE,SW,7.0,17.0,44.0,32.0,1018.5,1016.6,1.0,2.0,13.5,21.5,No,No,4,4,2009
36636,WaggaWagga,6.8,24.7,0.0,4.0,10.6,S,26.0,E,SW,7.0,9.0,55.0,28.0,1022.3,1018.8,0.0,0.0,14.9,24.0,No,No,4,5,2009
36637,WaggaWagga,9.0,25.0,0.0,4.0,10.7,ESE,26.0,E,SSE,9.0,4.0,58.0,30.0,1022.5,1018.6,0.0,1.0,16.7,24.6,No,No,4,6,2009
36638,WaggaWagga,6.1,22.5,0.0,4.6,10.7,SE,24.0,ESE,SE,13.0,6.0,40.0,24.0,1023.0,1019.6,0.0,1.0,15.9,21.7,No,No,4,0,2009
36639,WaggaWagga,6.1,23.9,0.0,4.4,10.6,E,26.0,SE,ENE,7.0,7.0,46.0,27.0,1024.4,1020.3,2.0,2.0,15.7,22.7,No,No,4,1,2009
36641,WaggaWagga,11.7,23.7,0.0,5.4,9.5,NNE,46.0,ENE,NE,28.0,20.0,61.0,30.0,1020.8,1015.7,1.0,1.0,16.6,22.8,No,No,4,3,2009
36642,WaggaWagga,14.0,18.1,0.0,5.8,0.5,WNW,39.0,E,NE,15.0,11.0,55.0,83.0,1009.4,1003.1,7.0,7.0,16.7,15.8,No,Yes,4,4,2009
36643,WaggaWagga,12.8,16.8,11.0,1.6,0.9,WNW,91.0,WNW,NW,20.0,13.0,86.0,91.0,1005.5,1002.5,6.0,8.0,13.2,14.3,Yes,Yes,4,5,2009
36644,WaggaWagga,8.8,13.5,15.4,4.0,7.3,WNW,69.0,WNW,WNW,30.0,31.0,75.0,74.0,1005.7,1005.5,6.0,3.0,9.8,10.9,Yes,Yes,4,6,2009
36645,WaggaWagga,4.7,12.1,2.4,3.6,3.8,WNW,28.0,WNW,NW,9.0,15.0,82.0,62.0,1014.6,1014.1,7.0,8.0,7.8,11.4,Yes,No,4,0,2009
36646,WaggaWagga,7.6,15.2,0.8,0.8,6.7,WSW,39.0,W,WSW,19.0,20.0,79.0,47.0,1017.9,1018.4,5.0,7.0,11.1,13.6,No,No,4,1,2009
36647,WaggaWagga,4.0,15.0,0.0,2.6,2.9,E,24.0,SE,NE,6.0,7.0,74.0,38.0,1022.6,1019.6,7.0,7.0,8.2,14.3,No,No,4,2,2009
36649,WaggaWagga,3.2,18.0,0.0,1.6,10.5,SW,31.0,E,WSW,9.0,9.0,74.0,38.0,1025.5,1022.7,1.0,1.0,8.9,17.1,No,No,5,4,2009
36651,WaggaWagga,5.0,20.6,0.0,2.4,10.2,ESE,17.0,ESE,S,9.0,9.0,71.0,40.0,1028.5,1025.7,0.0,1.0,12.1,19.9,No,No,5,6,2009
36652,WaggaWagga,4.4,20.1,0.0,2.2,10.5,WSW,28.0,NE,WSW,6.0,13.0,73.0,31.0,1029.9,1027.2,0.0,1.0,11.5,19.6,No,No,5,0,2009
36654,WaggaWagga,6.1,20.8,0.0,2.2,10.0,WSW,22.0,E,WNW,9.0,13.0,76.0,35.0,1028.5,1024.6,1.0,1.0,11.0,19.9,No,No,5,2,2009
36656,WaggaWagga,5.2,19.6,0.0,2.4,10.0,E,22.0,ESE,SE,11.0,4.0,65.0,40.0,1028.6,1025.6,0.0,0.0,12.0,19.3,No,No,5,4,2009
36657,WaggaWagga,4.7,21.1,0.0,2.6,10.0,W,26.0,ENE,WSW,7.0,13.0,68.0,33.0,1025.7,1021.7,0.0,0.0,10.6,20.6,No,No,5,5,2009
36658,WaggaWagga,5.3,20.9,0.0,2.6,9.8,ENE,33.0,ESE,NE,9.0,9.0,60.0,35.0,1024.6,1022.0,1.0,1.0,12.6,20.3,No,No,5,6,2009
36659,WaggaWagga,5.8,20.2,0.0,3.4,9.8,ENE,31.0,E,WSW,11.0,4.0,56.0,37.0,1025.4,1021.8,1.0,2.0,13.0,19.0,No,No,5,0,2009
36660,WaggaWagga,5.3,19.9,0.0,2.4,9.6,WNW,24.0,E,WSW,9.0,11.0,67.0,34.0,1022.4,1018.4,1.0,2.0,11.1,19.3,No,No,5,1,2009
36661,WaggaWagga,2.9,17.6,0.0,2.6,6.6,W,31.0,NW,WSW,6.0,13.0,81.0,37.0,1018.6,1015.6,1.0,3.0,8.7,16.8,No,No,5,2,2009
36662,WaggaWagga,7.5,17.8,0.0,2.4,3.4,W,44.0,W,W,15.0,26.0,72.0,46.0,1016.4,1014.0,7.0,3.0,11.5,16.1,No,No,5,3,2009
36663,WaggaWagga,11.4,17.5,0.0,3.6,0.7,WNW,41.0,W,WNW,13.0,30.0,71.0,50.0,1016.3,1012.9,8.0,7.0,13.2,17.0,No,Yes,5,4,2009
36664,WaggaWagga,12.3,17.6,1.2,2.2,6.4,W,61.0,W,SW,30.0,24.0,84.0,51.0,1012.6,1013.4,7.0,5.0,13.6,16.8,Yes,No,5,5,2009
36665,WaggaWagga,2.7,16.1,0.0,3.6,9.3,SW,35.0,W,SSW,2.0,17.0,76.0,51.0,1022.0,1018.9,1.0,3.0,9.0,15.6,No,No,5,6,2009
36666,WaggaWagga,4.2,20.5,0.0,2.4,9.7,ENE,43.0,E,ENE,13.0,20.0,64.0,37.0,1024.6,1020.8,1.0,1.0,10.5,19.7,No,No,5,0,2009
36667,WaggaWagga,8.3,21.3,0.0,4.4,4.1,ENE,35.0,ESE,ENE,15.0,15.0,63.0,44.0,1022.9,1019.6,7.0,7.0,13.9,19.7,No,No,5,1,2009
36668,WaggaWagga,11.2,20.6,0.0,3.8,4.1,ESE,44.0,SSE,E,11.0,20.0,56.0,37.0,1022.1,1020.3,7.0,7.0,14.2,18.7,No,No,5,2,2009
36672,WaggaWagga,14.4,21.7,0.0,5.8,7.9,ENE,59.0,ENE,ENE,39.0,30.0,52.0,44.0,1024.4,1022.7,1.0,5.0,17.7,19.9,No,No,5,6,2009
36673,WaggaWagga,13.5,21.6,0.0,6.0,2.8,ENE,39.0,NNE,N,7.0,19.0,62.0,41.0,1024.8,1020.8,7.0,6.0,15.6,20.7,No,Yes,5,0,2009
36674,WaggaWagga,12.8,15.1,3.8,2.2,0.0,N,20.0,NE,ESE,7.0,2.0,93.0,96.0,1022.0,1019.9,8.0,8.0,13.4,14.6,Yes,Yes,5,1,2009
36675,WaggaWagga,11.7,16.4,3.0,0.8,8.6,WNW,28.0,WNW,WSW,6.0,15.0,83.0,60.0,1021.2,1019.3,1.0,1.0,13.5,15.7,Yes,No,5,2,2009
36676,WaggaWagga,1.4,15.4,0.0,2.2,6.4,ENE,11.0,E,SE,6.0,2.0,100.0,61.0,1023.3,1021.5,8.0,1.0,5.4,15.0,No,No,5,3,2009
36677,WaggaWagga,3.2,17.2,0.0,0.8,9.3,ESE,28.0,E,ESE,7.0,9.0,66.0,42.0,1025.0,1023.1,1.0,1.0,8.6,16.8,No,No,5,4,2009
36678,WaggaWagga,1.6,17.5,0.0,1.8,9.4,SE,24.0,ENE,E,6.0,9.0,70.0,41.0,1030.0,1028.1,1.0,1.0,8.2,17.2,No,No,5,5,2009
36679,WaggaWagga,3.1,18.2,0.0,2.2,7.8,E,48.0,NNE,ENE,6.0,24.0,71.0,43.0,1033.4,1029.6,3.0,7.0,8.2,17.3,No,No,5,6,2009
36680,WaggaWagga,8.1,14.8,1.0,3.8,0.2,ENE,46.0,E,ENE,22.0,15.0,72.0,65.0,1031.4,1029.1,8.0,8.0,12.4,14.0,No,No,6,0,2009
36681,WaggaWagga,10.9,15.7,0.8,1.8,0.0,E,28.0,E,NE,17.0,17.0,88.0,71.0,1029.1,1026.3,8.0,8.0,11.7,15.3,No,Yes,6,1,2009
36682,WaggaWagga,11.7,14.3,3.2,0.8,0.0,ENE,28.0,ENE,ENE,7.0,15.0,88.0,90.0,1023.8,1020.5,8.0,8.0,13.0,14.2,Yes,Yes,6,2,2009
36683,WaggaWagga,8.8,16.2,1.8,0.0,0.9,E,15.0,SE,WSW,7.0,6.0,92.0,71.0,1021.1,1017.4,7.0,7.0,13.0,16.1,Yes,No,6,3,2009
36685,WaggaWagga,1.0,11.4,0.0,1.6,0.1,ENE,20.0,ESE,ESE,11.0,9.0,95.0,83.0,1015.5,1011.6,7.0,8.0,5.3,11.1,No,Yes,6,5,2009
36686,WaggaWagga,5.2,11.9,4.2,0.8,0.9,WNW,30.0,N,WNW,9.0,17.0,91.0,80.0,1008.3,1007.3,7.0,7.0,9.2,11.4,Yes,Yes,6,6,2009
36687,WaggaWagga,8.9,13.2,8.2,1.2,4.0,W,41.0,WNW,W,17.0,26.0,92.0,76.0,1010.6,1009.8,7.0,7.0,10.5,11.5,Yes,Yes,6,0,2009
36688,WaggaWagga,5.2,8.5,4.2,1.2,0.1,W,43.0,N,WNW,6.0,13.0,95.0,94.0,1012.6,1009.6,8.0,8.0,6.3,7.3,Yes,Yes,6,1,2009
36689,WaggaWagga,2.7,9.9,6.2,0.4,6.2,WSW,41.0,WSW,SW,11.0,20.0,86.0,58.0,1018.4,1018.9,7.0,3.0,4.4,9.4,Yes,No,6,2,2009
36690,WaggaWagga,-2.0,8.9,0.0,1.4,4.0,WSW,31.0,W,SW,2.0,9.0,98.0,72.0,1024.6,1023.1,0.0,7.0,0.6,8.8,No,No,6,3,2009
36692,WaggaWagga,2.5,13.1,0.0,0.0,7.9,ENE,26.0,ENE,NE,13.0,13.0,83.0,60.0,1018.6,1013.6,1.0,1.0,5.1,12.7,No,No,6,5,2009
36693,WaggaWagga,5.0,16.1,0.0,1.2,9.1,NNE,28.0,E,NNE,11.0,13.0,65.0,48.0,1012.1,1009.6,1.0,1.0,10.0,16.0,No,No,6,6,2009
36694,WaggaWagga,3.8,16.1,0.0,2.0,8.8,ESE,15.0,ESE,NE,9.0,2.0,80.0,51.0,1014.2,1012.6,1.0,3.0,8.4,15.1,No,No,6,0,2009
36695,WaggaWagga,0.8,16.2,0.0,1.2,9.2,WSW,15.0,E,NW,7.0,6.0,80.0,49.0,1022.2,1022.1,1.0,1.0,7.2,15.7,No,No,6,1,2009
36696,WaggaWagga,0.8,16.1,0.0,1.4,9.3,ESE,15.0,E,SSE,11.0,7.0,82.0,55.0,1029.5,1027.4,1.0,1.0,7.0,14.9,No,No,6,2,2009
36697,WaggaWagga,1.4,15.9,0.0,1.0,8.9,ESE,22.0,E,NE,11.0,7.0,77.0,51.0,1031.0,1028.2,1.0,6.0,7.1,15.7,No,No,6,3,2009
36698,WaggaWagga,2.6,17.1,0.0,1.4,9.1,ENE,43.0,ESE,NE,4.0,24.0,75.0,49.0,1030.3,1026.9,1.0,1.0,8.1,16.2,No,No,6,4,2009
36699,WaggaWagga,7.8,17.4,0.0,2.8,5.6,ENE,44.0,ENE,NE,26.0,11.0,63.0,56.0,1025.6,1021.1,1.0,7.0,13.3,16.6,No,No,6,5,2009
36700,WaggaWagga,10.6,16.5,1.0,2.2,0.6,WNW,39.0,E,NE,13.0,19.0,86.0,74.0,1022.2,1018.9,7.0,7.0,12.9,15.6,No,Yes,6,6,2009
36701,WaggaWagga,8.8,16.0,2.4,1.0,5.2,E,22.0,E,ESE,13.0,7.0,84.0,71.0,1020.3,1018.6,3.0,6.0,11.2,16.0,Yes,No,6,0,2009
36702,WaggaWagga,4.6,16.3,0.0,0.6,6.3,ENE,24.0,E,ENE,11.0,13.0,89.0,65.0,1020.5,1016.9,3.0,6.0,8.1,16.3,No,Yes,6,1,2009
36703,WaggaWagga,8.0,15.6,5.6,1.6,5.4,NW,57.0,E,W,11.0,13.0,78.0,64.0,1014.9,1012.2,7.0,3.0,10.1,15.6,Yes,No,6,2,2009
36704,WaggaWagga,8.3,13.1,0.0,1.2,1.7,NNW,26.0,NW,NW,9.0,13.0,90.0,76.0,1015.7,1013.3,7.0,6.0,10.0,11.4,No,No,6,3,2009
36705,WaggaWagga,5.4,14.1,0.4,1.0,5.0,NE,24.0,E,ENE,7.0,11.0,89.0,70.0,1011.8,1008.3,5.0,7.0,8.0,13.0,No,No,6,4,2009
36706,WaggaWagga,8.0,11.7,0.2,1.0,0.0,E,20.0,ENE,SSE,7.0,6.0,85.0,89.0,1007.5,1005.3,8.0,8.0,10.4,11.1,No,Yes,6,5,2009
36707,WaggaWagga,9.6,13.0,6.0,0.4,0.6,WSW,24.0,W,W,11.0,13.0,97.0,76.0,1007.7,1007.1,8.0,7.0,10.3,12.3,Yes,Yes,6,6,2009
36708,WaggaWagga,7.1,17.0,1.4,0.8,4.7,N,22.0,NNE,N,7.0,11.0,81.0,69.0,1012.5,1010.4,6.0,2.0,10.7,16.2,Yes,No,6,0,2009
36710,WaggaWagga,6.5,14.3,5.4,1.6,5.0,WNW,44.0,NW,WNW,11.0,26.0,83.0,65.0,1008.8,1007.2,7.0,7.0,10.2,12.6,Yes,No,7,2,2009
36711,WaggaWagga,7.3,12.7,0.6,1.8,2.9,WNW,57.0,NW,WNW,9.0,31.0,87.0,73.0,1011.2,1008.0,7.0,5.0,8.5,11.4,No,Yes,7,3,2009
36712,WaggaWagga,7.0,11.3,6.0,2.0,4.3,W,67.0,W,WSW,22.0,35.0,84.0,70.0,1009.8,1010.2,7.0,1.0,7.3,10.4,Yes,No,7,4,2009
36713,WaggaWagga,4.5,12.7,0.0,1.4,1.4,SW,35.0,WSW,WSW,15.0,24.0,99.0,71.0,1016.8,1015.7,8.0,7.0,6.9,12.4,No,No,7,5,2009
36714,WaggaWagga,4.0,11.7,0.0,1.0,9.3,SW,33.0,NNW,SW,7.0,20.0,76.0,61.0,1019.9,1019.3,1.0,2.0,7.7,11.7,No,No,7,6,2009
36715,WaggaWagga,-1.1,7.8,0.0,1.2,2.1,N,15.0,E,N,2.0,9.0,96.0,88.0,1022.5,1021.2,8.0,7.0,2.7,6.7,No,No,7,0,2009
36716,WaggaWagga,-2.4,12.9,0.2,0.4,8.3,ENE,28.0,ENE,ENE,6.0,15.0,91.0,48.0,1025.8,1024.3,1.0,0.0,2.7,12.7,No,No,7,1,2009
36717,WaggaWagga,0.7,14.5,0.0,1.2,9.4,ENE,33.0,ESE,ENE,7.0,22.0,66.0,52.0,1029.8,1027.7,1.0,1.0,5.5,13.7,No,No,7,2,2009
36718,WaggaWagga,3.0,15.5,0.0,3.0,9.4,E,28.0,ESE,ENE,4.0,15.0,74.0,52.0,1031.5,1028.4,1.0,1.0,8.1,15.4,No,No,7,3,2009
36719,WaggaWagga,2.7,15.7,0.0,0.8,8.0,NE,31.0,ESE,NE,13.0,17.0,78.0,58.0,1028.5,1023.7,1.0,6.0,6.9,14.9,No,No,7,4,2009
36720,WaggaWagga,6.9,15.2,0.0,1.0,0.8,ENE,28.0,ENE,NNE,9.0,9.0,77.0,62.0,1021.2,1016.6,7.0,7.0,10.0,13.7,No,Yes,7,5,2009
36721,WaggaWagga,10.0,16.8,1.8,1.6,7.7,N,35.0,N,WSW,20.0,13.0,73.0,65.0,1011.7,1009.0,3.0,4.0,12.0,15.1,Yes,No,7,6,2009
36726,WaggaWagga,-1.5,14.8,0.0,1.0,8.4,NE,15.0,ENE,WNW,4.0,7.0,85.0,53.0,1022.4,1021.1,1.0,5.0,3.9,14.6,No,No,7,4,2009
36727,WaggaWagga,-1.7,13.1,0.0,1.6,7.6,WNW,24.0,E,NNW,2.0,13.0,86.0,58.0,1023.4,1019.7,1.0,7.0,4.5,12.0,No,No,7,5,2009
36728,WaggaWagga,1.7,15.5,0.0,0.6,6.0,ENE,17.0,ENE,NNE,9.0,9.0,79.0,52.0,1022.8,1020.8,7.0,1.0,7.6,14.9,No,No,7,6,2009
36729,WaggaWagga,2.8,16.8,0.0,1.4,9.8,N,30.0,E,N,9.0,15.0,73.0,48.0,1024.4,1019.6,1.0,1.0,8.4,16.5,No,No,7,0,2009
36730,WaggaWagga,3.0,17.0,0.0,1.4,9.6,ENE,31.0,E,E,13.0,20.0,73.0,53.0,1020.7,1014.4,0.0,1.0,7.5,16.9,No,No,7,1,2009
36731,WaggaWagga,6.5,14.6,0.0,2.4,4.0,SW,70.0,NNE,WSW,7.0,6.0,69.0,80.0,1010.0,1007.6,1.0,8.0,13.0,12.3,No,Yes,7,2,2009
36732,WaggaWagga,7.2,11.9,9.4,2.4,4.5,WNW,28.0,WSW,WSW,19.0,13.0,84.0,71.0,1015.7,1018.8,7.0,4.0,7.3,10.9,Yes,No,7,3,2009
36734,WaggaWagga,-0.5,12.8,0.0,1.0,6.6,ENE,17.0,E,E,7.0,7.0,82.0,63.0,1027.1,1023.2,1.0,7.0,4.3,11.4,No,No,7,5,2009
36735,WaggaWagga,3.7,11.2,0.0,1.4,0.0,E,22.0,E,ESE,11.0,7.0,75.0,75.0,1017.9,1013.4,7.0,7.0,6.7,10.8,No,Yes,7,6,2009
36737,WaggaWagga,4.2,12.2,1.6,0.4,2.2,WSW,20.0,W,W,11.0,9.0,93.0,71.0,1024.7,1023.9,7.0,7.0,7.7,11.4,Yes,No,7,1,2009
36738,WaggaWagga,7.5,12.9,1.0,1.2,1.5,W,26.0,W,WSW,11.0,17.0,93.0,68.0,1026.6,1025.9,7.0,7.0,9.8,12.6,No,No,7,2,2009
36740,WaggaWagga,7.8,13.8,3.6,0.8,3.5,WSW,35.0,W,W,19.0,22.0,92.0,68.0,1022.1,1021.9,7.0,6.0,10.3,13.0,Yes,No,7,4,2009
36741,WaggaWagga,5.0,12.7,0.2,1.4,2.2,WSW,28.0,NNW,W,6.0,13.0,100.0,77.0,1027.5,1026.2,8.0,7.0,8.0,11.9,No,Yes,8,5,2009
36742,WaggaWagga,5.4,14.3,1.4,2.4,0.6,WNW,22.0,NNE,WNW,2.0,9.0,100.0,59.0,1028.8,1025.4,8.0,6.0,8.5,13.1,Yes,No,8,6,2009
36743,WaggaWagga,8.0,13.7,0.0,0.6,8.7,SW,30.0,W,WSW,17.0,13.0,75.0,52.0,1023.8,1023.1,3.0,2.0,10.2,12.5,No,No,8,0,2009
36744,WaggaWagga,2.3,14.1,0.0,2.0,4.9,WSW,26.0,E,WSW,7.0,11.0,86.0,59.0,1022.6,1019.6,7.0,7.0,5.8,13.0,No,No,8,1,2009
36745,WaggaWagga,1.6,16.9,0.0,1.2,6.4,NNW,22.0,ESE,NW,7.0,6.0,84.0,54.0,1023.2,1020.7,7.0,4.0,8.4,16.4,No,No,8,2,2009
36746,WaggaWagga,6.5,18.9,0.0,1.6,5.5,N,28.0,ENE,NNW,9.0,13.0,79.0,53.0,1022.9,1018.2,6.0,6.0,10.7,17.0,No,No,8,3,2009
36747,WaggaWagga,5.1,13.9,0.0,3.0,4.3,WSW,59.0,NW,SW,7.0,33.0,69.0,73.0,1013.6,1016.5,7.0,5.0,10.3,9.8,No,Yes,8,4,2009
36749,WaggaWagga,-2.2,14.2,0.0,1.0,8.2,ESE,20.0,ENE,ENE,9.0,4.0,84.0,35.0,1021.8,1018.8,7.0,2.0,2.5,13.2,No,No,8,6,2009
36750,WaggaWagga,0.7,14.7,0.0,1.4,3.6,E,31.0,E,E,13.0,15.0,68.0,48.0,1018.7,1014.8,7.0,7.0,5.6,14.5,No,No,8,0,2009
36751,WaggaWagga,5.6,17.8,0.4,2.2,6.7,ENE,50.0,ENE,NW,22.0,20.0,64.0,53.0,1010.1,1009.7,6.0,3.0,14.3,15.5,No,Yes,8,1,2009
36752,WaggaWagga,7.2,14.3,5.6,3.6,3.3,WNW,31.0,N,WNW,7.0,17.0,85.0,69.0,1012.2,1010.5,7.0,7.0,8.7,13.5,Yes,No,8,2,2009
36753,WaggaWagga,2.7,10.4,0.2,1.4,0.0,W,17.0,NW,W,9.0,9.0,99.0,95.0,1016.8,1016.1,8.0,8.0,6.0,9.8,No,No,8,3,2009
36755,WaggaWagga,0.5,17.2,0.0,0.8,9.9,E,24.0,E,ENE,13.0,13.0,87.0,60.0,1021.6,1017.9,1.0,1.0,7.0,16.8,No,Yes,8,5,2009
36756,WaggaWagga,6.8,16.6,1.2,2.4,1.8,NE,41.0,E,NNE,7.0,9.0,78.0,58.0,1015.4,1007.0,7.0,7.0,10.0,15.4,Yes,Yes,8,6,2009
36758,WaggaWagga,-0.6,15.6,0.0,2.4,10.4,WSW,24.0,E,WSW,9.0,15.0,82.0,54.0,1030.2,1027.3,1.0,2.0,6.0,15.0,No,No,8,1,2009
36759,WaggaWagga,1.4,16.7,0.0,2.2,9.6,N,26.0,E,NNE,9.0,7.0,81.0,54.0,1028.0,1022.9,0.0,1.0,7.5,16.3,No,No,8,2,2009
36760,WaggaWagga,6.3,19.5,0.0,2.0,10.3,N,17.0,E,N,7.0,6.0,69.0,41.0,1019.9,1014.7,1.0,1.0,12.4,19.3,No,No,8,3,2009
36761,WaggaWagga,5.3,13.2,0.4,2.4,0.4,WSW,48.0,NNE,NNW,9.0,22.0,79.0,88.0,1007.8,1002.5,8.0,7.0,10.7,12.2,No,Yes,8,4,2009
36762,WaggaWagga,3.5,15.6,10.0,1.0,4.5,N,24.0,ENE,N,7.0,11.0,99.0,57.0,1012.9,1010.0,8.0,8.0,4.9,14.0,Yes,Yes,8,5,2009
36763,WaggaWagga,4.8,20.9,2.0,1.4,7.7,NNW,22.0,ENE,NE,9.0,13.0,89.0,70.0,1012.1,1007.7,2.0,7.0,12.8,18.8,Yes,No,8,6,2009
36764,WaggaWagga,8.6,17.4,0.0,2.4,6.0,NW,46.0,NNW,WNW,9.0,20.0,77.0,47.0,1006.5,1002.9,7.0,4.0,13.2,17.1,No,No,8,0,2009
36765,WaggaWagga,6.6,13.5,0.8,3.2,7.5,W,107.0,W,NW,22.0,17.0,77.0,49.0,1011.4,1010.1,7.0,4.0,7.5,12.6,No,Yes,8,1,2009
36766,WaggaWagga,3.0,14.5,1.2,3.6,8.7,W,50.0,NW,W,11.0,28.0,80.0,53.0,1017.8,1016.4,2.0,6.0,8.5,13.9,Yes,No,8,2,2009
36767,WaggaWagga,0.0,18.2,0.0,2.0,10.1,NW,30.0,ENE,NW,7.0,13.0,71.0,31.0,1019.7,1015.2,0.0,0.0,8.8,17.7,No,No,8,3,2009
36768,WaggaWagga,-0.6,20.1,0.0,2.0,8.5,N,17.0,ENE,NNE,9.0,6.0,72.0,36.0,1017.8,1014.0,0.0,6.0,8.5,19.8,No,Yes,8,4,2009
36769,WaggaWagga,8.5,22.1,2.2,2.8,6.0,W,67.0,NE,NW,15.0,28.0,86.0,54.0,1004.4,997.4,7.0,3.0,12.6,21.5,Yes,Yes,8,5,2009
36770,WaggaWagga,6.5,12.5,3.4,4.2,6.7,W,52.0,WSW,WSW,28.0,24.0,70.0,51.0,1015.3,1015.7,2.0,7.0,7.8,11.5,Yes,No,8,6,2009
36771,WaggaWagga,7.3,14.1,0.8,2.6,0.9,W,31.0,WNW,WNW,9.0,15.0,79.0,64.0,1020.6,1018.3,7.0,7.0,10.3,13.1,No,No,8,0,2009
36772,WaggaWagga,5.1,15.3,0.0,1.2,8.6,W,24.0,W,WSW,9.0,13.0,73.0,46.0,1023.8,1021.8,3.0,3.0,11.4,14.5,No,No,9,1,2009
36773,WaggaWagga,1.3,16.9,0.0,3.0,10.9,E,22.0,E,NE,11.0,9.0,78.0,44.0,1024.9,1020.7,0.0,1.0,8.0,16.5,No,No,9,2,2009
36774,WaggaWagga,6.6,21.9,0.0,2.4,9.0,NNE,31.0,E,NE,20.0,17.0,61.0,55.0,1017.3,1012.3,2.0,5.0,13.2,19.3,No,Yes,9,3,2009
36775,WaggaWagga,8.6,17.8,4.0,2.8,9.1,WSW,35.0,WNW,W,2.0,19.0,75.0,44.0,1014.5,1012.8,1.0,6.0,14.6,17.8,Yes,No,9,4,2009
