,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Location_encoded,Target_encoded,month,day,year
129831,2017-06-19,Walpole,12.6,19.1,0.0,5.8,3.8,SSE,43.0,NW,WNW,11.0,13.0,83.0,65.0,1020.8,1019.1,1.0,8.0,14.8,18.0,No,0.3250617564336577,1,6,0,2017
132939,2017-03-26,Hobart,12.0,21.3,0.0,1.2,8.1,ESE,22.0,NW,SE,7.0,15.0,84.0,62.0,1015.6,1014.1,4.0,1.0,14.4,20.6,No,0.2411581242319979,0,3,6,2017
132940,2017-03-27,Hobart,14.0,28.6,0.0,3.4,3.6,NNW,89.0,NNW,WNW,17.0,39.0,75.0,62.0,1001.9,995.3,6.0,7.0,17.5,21.3,No,0.24165307720263607,1,3,0,2017
132941,2017-03-28,Hobart,12.8,23.5,3.0,5.0,11.0,NW,65.0,NW,NW,20.0,30.0,51.0,36.0,1006.1,1004.0,1.0,1.0,16.9,23.1,Yes,0.23648949740386482,0,3,1,2017
132942,2017-03-29,Hobart,14.7,25.7,0.0,6.4,8.6,NNW,74.0,N,NW,24.0,26.0,48.0,30.0,1000.9,996.4,2.0,3.0,19.0,25.4,No,0.23881754301691194,1,3,2,2017
132943,2017-03-30,Hobart,9.7,17.0,4.8,6.0,6.5,SSW,48.0,NNW,SW,11.0,28.0,62.0,36.0,1011.1,1013.6,1.0,7.0,11.8,15.9,Yes,0.23881754301691194,0,3,3,2017
132944,2017-03-31,Hobart,5.7,18.6,0.0,2.4,7.6,NNW,43.0,N,SE,9.0,9.0,75.0,43.0,1019.9,1015.2,1.0,7.0,8.6,16.5,No,0.23648949740386482,0,3,4,2017
132945,2017-04-01,Hobart,8.6,16.7,0.2,3.4,9.8,W,69.0,SW,SW,13.0,20.0,48.0,34.0,1009.9,1013.8,1.0,3.0,11.7,15.9,No,0.23657088190080544,0,4,5,2017
132946,2017-04-02,Hobart,7.5,16.3,0.2,4.6,4.4,SW,28.0,NNW,S,11.0,13.0,54.0,47.0,1029.6,1030.5,2.0,7.0,12.7,14.1,No,0.2411581242319979,0,4,6,2017
132947,2017-04-03,Hobart,5.8,17.7,0.0,3.8,10.9,NW,24.0,NNW,SE,11.0,15.0,65.0,41.0,1036.1,1033.7,1.0,1.0,10.8,16.5,No,0.23657088190080544,0,4,0,2017
132948,2017-04-04,Hobart,6.9,19.8,0.0,2.4,9.8,NW,22.0,NNW,SE,17.0,15.0,67.0,45.0,1033.7,1030.0,5.0,6.0,11.4,17.3,No,0.2411581242319979,0,4,1,2017
132949,2017-04-05,Hobart,9.7,22.7,0.0,2.6,9.6,NW,41.0,NNW,NW,15.0,24.0,64.0,30.0,1026.0,1020.9,3.0,3.0,14.2,21.4,No,0.2411581242319979,0,4,2,2017
132950,2017-04-06,Hobart,10.7,25.5,0.0,5.8,9.8,NW,52.0,NNW,NW,20.0,15.0,46.0,33.0,1018.9,1018.4,6.0,4.0,17.2,24.6,No,0.23881754301691194,0,4,3,2017
132951,2017-04-07,Hobart,10.7,25.0,0.0,3.0,8.8,NNW,65.0,N,N,11.0,31.0,63.0,24.0,1022.5,1016.7,7.0,8.0,15.2,24.2,No,0.2411581242319979,0,4,4,2017
132952,2017-04-08,Hobart,14.6,25.0,0.0,5.8,5.5,NNW,59.0,ESE,NNW,0.0,33.0,56.0,34.0,1015.7,1010.4,7.0,4.0,17.9,23.4,No,0.23657088190080544,0,4,5,2017
132953,2017-04-09,Hobart,15.2,16.3,0.2,5.8,0.6,SSW,43.0,NNW,S,19.0,17.0,79.0,89.0,1005.0,1004.7,7.0,7.0,15.9,14.7,No,0.23648949740386482,1,4,6,2017
132954,2017-04-10,Hobart,11.0,17.2,8.2,1.4,4.9,S,44.0,S,SSW,13.0,19.0,61.0,44.0,1016.1,1016.2,7.0,4.0,12.1,15.6,Yes,0.23648949740386482,0,4,0,2017
132955,2017-04-11,Hobart,8.4,13.2,0.0,3.8,0.7,SSE,31.0,SSE,SSW,11.0,15.0,94.0,79.0,1023.9,1025.2,7.0,8.0,11.8,12.5,No,0.2411581242319979,1,4,1,2017
132956,2017-04-12,Hobart,10.4,17.4,2.8,1.0,9.7,NE,24.0,NNW,ESE,13.0,13.0,72.0,48.0,1028.8,1026.4,3.0,2.0,12.3,15.7,Yes,0.23657088190080544,0,4,2,2017
132957,2017-04-13,Hobart,7.2,21.2,0.2,1.0,9.4,SSW,43.0,NW,NNE,20.0,9.0,72.0,46.0,1024.6,1019.3,1.0,6.0,11.8,20.2,No,0.24165307720263607,0,4,3,2017
132958,2017-04-14,Hobart,8.9,16.5,0.0,3.2,8.7,SW,52.0,WSW,SW,6.0,22.0,44.0,42.0,1021.3,1020.0,2.0,5.0,13.6,14.3,No,0.23648949740386482,0,4,4,2017
132959,2017-04-15,Hobart,6.6,17.7,0.0,3.8,10.2,N,35.0,NNW,NNE,17.0,13.0,63.0,40.0,1021.2,1017.4,1.0,1.0,11.5,17.1,No,0.23648949740386482,0,4,5,2017
132960,2017-04-16,Hobart,10.5,19.5,0.0,3.6,2.2,NW,46.0,N,NW,20.0,22.0,56.0,53.0,1014.0,1014.4,7.0,7.0,13.7,17.6,No,0.23881754301691194,0,4,6,2017
132961,2017-04-17,Hobart,8.1,20.1,0.0,2.4,8.9,NW,41.0,NNW,NW,19.0,19.0,62.0,32.0,1021.7,1019.8,4.0,2.0,13.1,19.7,No,0.23657088190080544,0,4,0,2017
132962,2017-04-18,Hobart,8.9,23.7,0.0,3.8,6.7,NNW,41.0,NW,E,15.0,13.0,65.0,40.0,1024.7,1024.9,7.0,6.0,12.3,21.5,No,0.23648949740386482,0,4,1,2017
132963,2017-04-19,Hobart,9.4,24.1,0.0,2.4,9.8,NNW,31.0,NNW,N,17.0,9.0,68.0,35.0,1029.7,1025.9,1.0,1.0,13.2,23.4,No,0.24165307720263607,0,4,2,2017
132964,2017-04-20,Hobart,11.4,22.7,0.0,4.0,5.7,NNW,37.0,NNW,NNW,11.0,9.0,67.0,48.0,1026.0,1023.1,6.0,7.0,14.5,21.8,No,0.23648949740386482,0,4,3,2017
132965,2017-04-21,Hobart,12.0,25.0,0.0,3.2,9.2,NNW,35.0,NNW,SE,13.0,15.0,59.0,46.0,1024.4,1021.0,1.0,2.0,16.9,22.3,No,0.23657088190080544,0,4,4,2017
132966,2017-04-22,Hobart,14.6,18.7,0.0,0.4,0.5,NW,30.0,NNW,ESE,15.0,15.0,68.0,90.0,1021.6,1021.8,7.0,8.0,17.0,16.3,No,0.23648949740386482,1,4,5,2017
132967,2017-04-23,Hobart,12.7,14.2,3.2,1.2,0.0,S,20.0,SSW,SE,9.0,7.0,87.0,73.0,1026.5,1025.0,7.0,7.0,13.4,14.1,Yes,0.23648949740386482,1,4,6,2017
132968,2017-04-24,Hobart,12.1,18.6,4.6,0.4,1.0,NNW,24.0,NNW,NNW,9.0,9.0,93.0,73.0,1020.4,1014.3,7.0,7.0,13.2,17.8,Yes,0.23881754301691194,0,4,0,2017
132969,2017-04-25,Hobart,12.7,16.6,0.0,2.0,1.5,NW,26.0,N,SSE,4.0,6.0,87.0,75.0,1005.6,1000.0,8.0,6.0,14.0,15.4,No,0.2411581242319979,0,4,1,2017
132970,2017-04-26,Hobart,8.7,12.6,0.0,0.8,2.1,S,54.0,SSW,SSW,22.0,19.0,57.0,58.0,1006.8,1010.8,8.0,6.0,9.2,9.5,No,0.24165307720263607,1,4,2,2017
132971,2017-04-27,Hobart,3.3,14.9,2.0,2.0,7.7,NW,56.0,NNW,NW,17.0,19.0,70.0,52.0,1019.0,1015.8,1.0,7.0,7.3,12.9,Yes,0.2411581242319979,0,4,3,2017
132972,2017-04-28,Hobart,7.3,19.5,0.0,2.2,6.6,NW,57.0,NW,NW,13.0,31.0,61.0,34.0,1014.4,1010.7,7.0,1.0,14.8,19.0,No,0.23648949740386482,0,4,4,2017
132973,2017-04-29,Hobart,13.2,18.1,0.0,4.0,7.4,SW,46.0,E,SSW,11.0,24.0,50.0,49.0,1015.4,1017.5,6.0,1.0,15.5,17.1,No,0.2411581242319979,0,4,5,2017
132974,2017-04-30,Hobart,6.4,20.1,0.0,2.4,9.7,N,35.0,NNW,NNE,11.0,15.0,74.0,43.0,1018.8,1013.7,1.0,0.0,11.3,18.9,No,0.23648949740386482,0,4,6,2017
132975,2017-05-01,Hobart,10.7,20.0,0.0,3.8,3.2,NW,65.0,NNW,NNW,6.0,11.0,65.0,50.0,1003.6,1004.1,7.0,7.0,15.4,16.4,No,0.24165307720263607,0,5,0,2017
132976,2017-05-02,Hobart,6.8,11.4,0.2,2.0,7.9,SW,56.0,NW,WSW,22.0,20.0,64.0,49.0,1009.7,1014.3,4.0,2.0,8.7,10.4,No,0.23881754301691194,0,5,1,2017
132977,2017-05-03,Hobart,5.3,13.7,0.0,2.4,5.0,NW,30.0,WSW,SW,6.0,6.0,68.0,53.0,1026.3,1026.5,7.0,7.0,8.2,13.0,No,0.24165307720263607,0,5,2,2017
132978,2017-05-04,Hobart,5.4,17.8,0.2,2.0,9.4,NNW,30.0,NNW,NE,22.0,15.0,70.0,49.0,1029.6,1027.0,1.0,1.0,9.9,16.7,No,0.23648949740386482,0,5,3,2017
132979,2017-05-05,Hobart,7.1,15.9,0.0,2.6,5.7,NNW,31.0,NW,N,22.0,20.0,80.0,51.0,1027.5,1022.9,5.0,8.0,9.4,15.2,No,0.23657088190080544,0,5,4,2017
132980,2017-05-06,Hobart,8.4,18.5,0.0,4.0,4.3,NW,54.0,NW,WNW,9.0,33.0,68.0,62.0,1011.6,1007.0,6.0,7.0,11.1,13.4,No,0.23881754301691194,1,5,5,2017
132981,2017-05-07,Hobart,8.0,12.3,2.8,0.6,0.7,SW,70.0,WSW,SW,17.0,24.0,65.0,69.0,1018.2,1019.7,7.0,7.0,9.2,9.9,Yes,0.23881754301691194,0,5,6,2017
132982,2017-05-08,Hobart,9.0,15.8,0.0,0.8,2.3,SW,44.0,SW,SSW,17.0,22.0,65.0,54.0,1028.2,1027.8,7.0,6.0,12.3,14.6,No,0.24165307720263607,0,5,0,2017
132983,2017-05-09,Hobart,8.4,14.4,0.0,1.4,3.3,WSW,24.0,NNW,SE,13.0,15.0,77.0,74.0,1029.4,1026.9,7.0,7.0,9.3,13.1,No,0.23881754301691194,0,5,1,2017
132984,2017-05-10,Hobart,6.2,14.1,0.4,1.6,5.0,NNW,24.0,NW,SE,13.0,11.0,87.0,69.0,1025.3,1021.6,8.0,4.0,8.6,12.2,No,0.24165307720263607,0,5,2,2017
132985,2017-05-11,Hobart,7.1,13.5,0.0,2.2,0.4,SSW,33.0,SSW,SSW,7.0,17.0,76.0,74.0,1022.9,1023.6,7.0,5.0,10.5,11.4,No,0.2411581242319979,0,5,3,2017
132986,2017-05-12,Hobart,7.8,11.4,0.2,1.0,0.2,NNW,19.0,SSE,W,0.0,0.0,78.0,77.0,1027.7,1024.7,7.0,8.0,9.4,10.2,No,0.23657088190080544,1,5,4,2017
132987,2017-05-13,Hobart,8.7,14.5,4.8,0.0,1.2,SSW,33.0,NNW,SW,11.0,13.0,95.0,71.0,1022.5,1021.9,8.0,7.0,9.5,13.5,Yes,0.23881754301691194,0,5,5,2017
132988,2017-05-14,Hobart,5.3,13.9,0.6,0.8,5.6,NNW,22.0,NNW,E,13.0,9.0,84.0,73.0,1026.9,1025.2,3.0,5.0,7.4,11.6,No,0.23881754301691194,1,5,6,2017
132989,2017-05-15,Hobart,7.4,12.4,2.8,0.6,0.5,WSW,20.0,NNW,E,9.0,7.0,93.0,68.0,1024.8,1022.9,7.0,7.0,9.7,11.3,Yes,0.2411581242319979,0,5,0,2017
132990,2017-05-16,Hobart,7.5,14.8,0.0,2.8,2.3,WNW,24.0,NNW,NW,13.0,9.0,75.0,42.0,1022.3,1019.2,7.0,6.0,8.2,14.1,No,0.23648949740386482,0,5,1,2017
132991,2017-05-17,Hobart,5.1,12.0,0.0,1.2,0.3,NW,31.0,NNW,NW,13.0,13.0,77.0,61.0,1021.8,1020.9,7.0,7.0,7.1,12.0,No,0.23881754301691194,0,5,2,2017
132992,2017-05-18,Hobart,7.1,14.1,0.0,0.4,2.5,NNW,30.0,NW,SE,17.0,17.0,75.0,77.0,1028.3,1029.4,3.0,7.0,10.3,13.0,No,0.2411581242319979,0,5,3,2017
132993,2017-05-19,Hobart,8.7,16.1,0.0,1.6,5.9,NE,24.0,SSE,NE,0.0,15.0,83.0,57.0,1030.5,1027.5,7.0,7.0,10.7,14.7,No,0.23648949740386482,0,5,4,2017
132994,2017-05-20,Hobart,10.2,14.8,0.0,2.0,0.5,ENE,26.0,WSW,ESE,6.0,9.0,74.0,82.0,1024.1,1020.7,7.0,8.0,12.5,13.6,No,0.23881754301691194,1,5,5,2017
132995,2017-05-21,Hobart,9.4,15.0,5.2,0.2,2.1,NW,28.0,N,NNW,7.0,11.0,94.0,72.0,1017.3,1015.3,7.0,7.0,10.7,14.4,Yes,0.23881754301691194,0,5,6,2017
132996,2017-05-22,Hobart,9.5,20.7,0.2,2.4,8.5,NNW,43.0,NW,NW,30.0,19.0,75.0,44.0,1018.3,1016.2,1.0,1.0,12.8,20.3,No,0.23648949740386482,0,5,0,2017
132997,2017-05-23,Hobart,12.2,17.6,0.0,0.2,2.6,N,31.0,N,W,6.0,7.0,68.0,89.0,1014.3,1010.6,7.0,6.0,14.2,15.3,No,0.23657088190080544,1,5,1,2017
132998,2017-05-24,Hobart,7.7,16.3,3.4,1.0,5.8,NNW,43.0,N,NNW,2.0,9.0,88.0,49.0,1005.8,1007.7,6.0,4.0,9.6,13.9,Yes,0.23657088190080544,0,5,2,2017
132999,2017-05-25,Hobart,9.5,16.3,0.0,1.8,0.9,NW,46.0,NW,N,35.0,9.0,70.0,60.0,1012.7,1008.4,7.0,7.0,11.7,15.9,No,0.23648949740386482,0,5,3,2017
133000,2017-05-26,Hobart,8.5,14.8,0.0,1.2,8.0,NW,35.0,W,NW,11.0,20.0,57.0,46.0,1017.6,1016.6,2.0,4.0,11.2,13.8,No,0.23657088190080544,0,5,4,2017
133001,2017-05-27,Hobart,4.4,16.5,0.0,0.8,0.3,NNW,48.0,NNW,SW,13.0,6.0,76.0,63.0,1012.4,1006.3,7.0,8.0,6.4,13.3,No,0.23648949740386482,1,5,5,2017
133002,2017-05-28,Hobart,6.3,12.4,2.6,1.8,0.2,SSW,35.0,WNW,SSE,11.0,2.0,81.0,69.0,1000.5,1000.4,7.0,7.0,10.5,12.3,Yes,0.23648949740386482,0,5,6,2017
133003,2017-05-29,Hobart,5.2,12.6,0.0,0.6,5.7,NW,41.0,NW,NW,19.0,20.0,65.0,50.0,1010.9,1011.6,3.0,7.0,9.4,11.7,No,0.23881754301691194,1,5,0,2017
133004,2017-05-30,Hobart,7.9,9.0,2.4,1.6,0.8,SW,44.0,WSW,SW,13.0,20.0,74.0,62.0,1012.0,1017.8,8.0,7.0,8.6,8.4,Yes,0.24165307720263607,1,5,1,2017
133005,2017-05-31,Hobart,4.1,12.4,2.6,0.0,2.9,SW,43.0,NNW,WSW,15.0,9.0,73.0,55.0,1029.0,1028.4,3.0,7.0,6.6,11.5,Yes,0.23648949740386482,0,5,2,2017
133006,2017-06-01,Hobart,6.5,14.6,0.0,1.6,5.1,N,41.0,SW,ENE,9.0,17.0,75.0,54.0,1032.3,1030.1,6.0,6.0,7.8,13.8,No,0.23648949740386482,0,6,3,2017
133007,2017-06-02,Hobart,7.3,15.6,0.0,0.8,5.6,NW,48.0,NNE,NNW,6.0,26.0,78.0,54.0,1032.3,1030.4,3.0,2.0,10.9,14.5,No,0.23881754301691194,0,6,4,2017
133008,2017-06-03,Hobart,8.2,17.1,0.0,1.6,8.0,ESE,22.0,WSW,ESE,4.0,7.0,73.0,57.0,1031.1,1028.7,6.0,1.0,11.4,15.5,No,0.23657088190080544,0,6,5,2017
133009,2017-06-04,Hobart,9.1,13.3,0.0,2.0,2.8,NNW,31.0,NNW,W,15.0,6.0,73.0,65.0,1025.1,1021.4,6.0,7.0,10.8,13.0,No,0.23881754301691194,0,6,6,2017
133010,2017-06-05,Hobart,8.6,15.7,0.0,1.4,3.6,NNW,33.0,WNW,NW,9.0,19.0,82.0,56.0,1018.3,1014.0,7.0,7.0,10.0,13.3,No,0.23657088190080544,0,6,0,2017
133011,2017-06-06,Hobart,7.3,10.8,0.0,1.4,3.3,SSW,46.0,SSW,SW,13.0,11.0,64.0,52.0,1025.2,1027.2,3.0,6.0,7.9,9.9,No,0.23648949740386482,0,6,1,2017
133012,2017-06-07,Hobart,3.1,12.3,0.0,1.4,8.2,NW,26.0,NW,NNW,15.0,13.0,80.0,52.0,1030.6,1027.3,1.0,1.0,5.8,11.9,No,0.23881754301691194,0,6,2,2017
133013,2017-06-08,Hobart,3.1,13.1,0.0,1.0,2.9,NNW,31.0,NNW,WNW,22.0,13.0,69.0,58.0,1023.9,1022.8,7.0,7.0,6.8,12.8,No,0.23648949740386482,0,6,3,2017
133014,2017-06-09,Hobart,5.5,15.9,0.0,0.2,7.6,NNW,28.0,WSW,NNW,4.0,0.0,73.0,59.0,1029.2,1029.5,2.0,3.0,9.1,14.6,No,0.23648949740386482,0,6,4,2017
133015,2017-06-10,Hobart,5.0,15.0,0.0,1.0,8.2,NNW,59.0,NW,NNW,15.0,15.0,82.0,55.0,1030.6,1026.2,1.0,1.0,7.5,14.9,No,0.23657088190080544,0,6,5,2017
133016,2017-06-11,Hobart,7.5,15.9,0.0,2.2,2.1,NNW,57.0,NNW,NNW,17.0,20.0,65.0,52.0,1018.6,1014.3,7.0,7.0,11.5,15.4,No,0.23648949740386482,0,6,6,2017
133017,2017-06-12,Hobart,10.2,15.5,0.0,1.8,7.0,NW,57.0,NW,NW,22.0,30.0,61.0,55.0,1018.5,1018.6,4.0,6.0,11.2,14.2,No,0.23881754301691194,0,6,0,2017
133018,2017-06-13,Hobart,7.9,16.1,0.0,1.8,6.3,NW,31.0,WSW,NNW,7.0,11.0,76.0,59.0,1027.1,1025.7,6.0,5.0,9.4,14.0,No,0.24165307720263607,0,6,1,2017
133019,2017-06-14,Hobart,5.6,14.5,0.0,1.6,1.4,NW,52.0,WNW,NW,13.0,28.0,79.0,56.0,1023.9,1020.7,6.0,7.0,7.0,14.4,No,0.2411581242319979,0,6,2,2017
133020,2017-06-15,Hobart,6.9,22.9,0.0,0.8,2.2,NE,41.0,NW,NNW,13.0,13.0,71.0,54.0,1022.0,1019.9,7.0,3.0,12.0,15.8,No,0.24165307720263607,0,6,3,2017
133021,2017-06-16,Hobart,8.2,16.2,0.0,1.0,8.0,NW,35.0,SSE,NW,0.0,17.0,78.0,48.0,1022.3,1020.9,1.0,1.0,9.6,15.9,No,0.2411581242319979,0,6,4,2017
133022,2017-06-17,Hobart,6.4,16.8,0.0,1.2,8.1,NNW,52.0,NW,NNW,9.0,22.0,77.0,48.0,1021.6,1017.8,1.0,2.0,8.7,16.2,No,0.2411581242319979,0,6,5,2017
133023,2017-06-18,Hobart,8.6,13.6,0.2,2.6,5.1,N,39.0,WNW,NW,13.0,17.0,47.0,43.0,1024.9,1025.8,2.0,7.0,10.9,12.6,No,0.23648949740386482,0,6,6,2017
133024,2017-06-19,Hobart,5.2,16.2,0.0,1.2,4.1,NNW,54.0,NNW,NW,33.0,24.0,60.0,43.0,1023.6,1021.9,7.0,7.0,9.9,15.9,No,0.2411581242319979,0,6,0,2017
135979,2017-03-26,Launceston,10.5,26.4,0.8,7.0,8.2,NW,28.0,E,NW,6.0,9.0,93.0,47.0,1021.4,1023.1,8.0,1.0,13.8,25.6,No,0.2408326588800011,0,3,6,2017
135980,2017-03-27,Launceston,13.1,24.1,0.0,2.8,9.7,WNW,54.0,ESE,NW,0.0,31.0,90.0,90.0,1014.6,1013.0,6.0,8.0,17.8,19.9,No,0.22466404006229013,1,3,0,2017
135981,2017-03-28,Launceston,12.7,20.3,4.8,9.6,0.6,NW,44.0,NW,NNW,19.0,22.0,74.0,65.0,1018.4,1026.0,6.0,8.0,16.4,19.7,Yes,0.2408326588800011,0,3,1,2017
135982,2017-03-29,Launceston,14.8,21.2,0.0,6.8,10.5,NNW,57.0,NNW,NNW,24.0,28.0,75.0,72.0,1010.3,1011.0,8.0,8.0,17.8,19.0,No,0.2408326588800011,0,3,2,2017
135983,2017-03-30,Launceston,9.6,20.7,0.8,6.0,7.7,SE,30.0,NNW,SW,9.0,6.0,73.0,35.0,1015.4,1014.3,7.0,1.0,11.9,18.6,No,0.2408326588800011,0,3,3,2017
135984,2017-03-31,Launceston,7.7,18.8,0.0,8.0,8.9,NNW,31.0,E,NW,6.0,20.0,79.0,49.0,1015.1,1015.7,7.0,4.0,9.1,18.1,No,0.22466404006229013,0,3,4,2017
135985,2017-04-01,Launceston,9.0,18.4,0.0,5.2,7.6,SW,50.0,NW,WSW,17.0,19.0,53.0,33.0,1026.9,1006.2,0.0,1.0,13.3,18.1,No,0.23499953112811295,0,4,5,2017
135986,2017-04-02,Launceston,2.7,19.7,0.0,13.6,4.3,SSE,24.0,ESE,SW,2.0,4.0,66.0,27.0,1012.5,1006.9,6.0,4.0,11.1,19.3,No,0.23499953112811295,0,4,6,2017
135987,2017-04-03,Launceston,5.1,20.9,0.0,3.6,7.7,NNW,19.0,ENE,NNW,9.0,7.0,71.0,34.0,1018.2,1019.2,5.0,4.0,11.3,19.8,No,0.23499953112811295,0,4,0,2017
135988,2017-04-04,Launceston,6.3,20.8,0.0,11.4,6.3,N,17.0,ENE,NNW,6.0,9.0,72.0,50.0,1012.8,1006.7,2.0,4.0,13.4,19.2,No,0.2408326588800011,0,4,1,2017
135989,2017-04-05,Launceston,9.0,22.5,0.0,5.4,0.4,NW,30.0,SSE,NW,2.0,19.0,77.0,44.0,1024.3,1010.1,6.0,1.0,14.6,21.3,No,0.2408326588800011,0,4,2,2017
135990,2017-04-06,Launceston,7.0,22.7,0.0,7.6,9.9,NW,39.0,NNW,NNW,2.0,24.0,92.0,57.0,1016.8,1019.8,7.0,1.0,11.8,21.9,No,0.22466404006229013,0,4,3,2017
135991,2017-04-07,Launceston,7.6,23.6,0.0,1.8,6.7,N,35.0,SE,NW,0.0,20.0,97.0,49.0,1018.4,1020.0,8.0,1.0,11.8,21.6,No,0.23402961727330604,0,4,4,2017
135992,2017-04-08,Launceston,11.7,21.2,0.0,9.0,12.2,N,35.0,NNW,NNE,20.0,4.0,60.0,79.0,1022.2,1016.1,1.0,8.0,20.8,17.7,No,0.23499953112811295,1,4,5,2017
135993,2017-04-09,Launceston,13.2,15.8,4.5,0.8,0.0,S,44.0,N,SSE,17.0,19.0,87.0,80.0,1022.5,1019.1,8.0,8.0,15.2,14.3,Yes,0.23499953112811295,1,4,6,2017
135994,2017-04-10,Launceston,12.1,17.8,14.0,6.0,7.3,SE,54.0,SE,SE,33.0,22.0,66.0,47.0,1020.6,1011.5,8.0,0.0,14.4,17.4,Yes,0.22466404006229013,0,4,0,2017
135995,2017-04-11,Launceston,4.3,20.2,0.0,4.0,5.7,SSE,37.0,E,SSE,6.0,15.0,76.0,47.0,1015.0,1023.8,3.0,3.0,11.8,19.9,No,0.22503074109170454,0,4,1,2017
135996,2017-04-12,Launceston,8.9,18.9,0.0,8.0,1.3,SE,19.0,NNE,NNW,2.0,7.0,76.0,54.0,1015.1,1015.7,7.0,5.0,12.4,17.4,No,0.23499953112811295,0,4,2,2017
135997,2017-04-13,Launceston,10.2,19.1,0.0,3.0,13.0,NNW,30.0,E,NW,0.0,15.0,78.0,57.0,1020.7,1028.4,8.0,4.0,13.7,18.1,No,0.22466404006229013,0,4,3,2017
135998,2017-04-14,Launceston,7.7,18.8,0.0,9.6,13.3,SSE,24.0,ESE,SSW,7.0,13.0,56.0,35.0,1019.9,1019.5,1.0,2.0,14.1,18.1,No,0.22503074109170454,0,4,4,2017
135999,2017-04-15,Launceston,3.7,17.0,0.0,0.6,10.0,NW,19.0,SW,NW,0.0,9.0,76.0,63.0,1013.5,1006.0,2.0,7.0,8.4,15.7,No,0.22503074109170454,0,4,5,2017
136000,2017-04-16,Launceston,8.4,19.4,0.0,7.4,11.1,NNW,35.0,NNW,NNW,15.0,17.0,71.0,62.0,1026.2,1023.2,8.0,7.0,14.1,17.7,No,0.22466404006229013,0,4,6,2017
136001,2017-04-17,Launceston,4.0,19.3,0.0,3.2,11.0,N,26.0,WSW,NNW,0.0,11.0,96.0,44.0,1028.2,1023.4,7.0,3.0,10.1,18.6,No,0.22503074109170454,0,4,0,2017
136002,2017-04-18,Launceston,3.5,20.8,0.0,10.6,8.7,NNW,26.0,N,NNW,2.0,15.0,88.0,57.0,1015.1,1018.1,5.0,6.0,9.6,20.2,No,0.23499953112811295,0,4,1,2017
136003,2017-04-19,Launceston,6.0,24.0,0.0,3.2,8.4,NW,24.0,ESE,NW,2.0,7.0,87.0,43.0,1010.0,1011.0,7.0,2.0,11.6,23.4,No,0.23402961727330604,0,4,2,2017
136004,2017-04-20,Launceston,7.5,25.4,0.0,4.8,8.3,NNW,24.0,S,N,2.0,11.0,91.0,45.0,1013.6,1008.9,1.0,1.0,12.7,24.8,No,0.23499953112811295,0,4,3,2017
136005,2017-04-21,Launceston,7.3,26.0,0.0,9.2,10.6,N,28.0,ESE,N,7.0,11.0,83.0,50.0,1020.4,1023.5,8.0,8.0,14.4,24.7,No,0.2408326588800011,0,4,4,2017
136006,2017-04-22,Launceston,13.8,20.1,1.0,4.8,10.8,NW,20.0,ENE,NW,2.0,11.0,94.0,85.0,1025.7,1010.0,8.0,3.0,16.2,18.5,No,0.22466404006229013,1,4,5,2017
136007,2017-04-23,Launceston,15.5,16.1,2.2,2.6,10.9,SE,19.0,SE,SSE,2.0,9.0,95.0,92.0,1016.3,1009.4,7.0,8.0,15.6,14.8,Yes,0.22503074109170454,1,4,6,2017
136008,2017-04-24,Launceston,12.7,18.5,3.2,2.8,10.6,NW,24.0,WSW,NW,0.0,11.0,95.0,86.0,1014.3,1017.8,8.0,8.0,13.2,17.8,Yes,0.23402961727330604,1,4,0,2017
136009,2017-04-25,Launceston,13.2,19.1,8.8,1.2,0.1,NW,28.0,N,NNW,0.0,15.0,98.0,74.0,1021.6,1020.3,8.0,1.0,14.5,17.8,Yes,0.23402961727330604,1,4,1,2017
136010,2017-04-26,Launceston,9.3,14.0,1.5,8.2,0.2,SSE,43.0,SE,SSE,17.0,17.0,79.0,41.0,1026.9,1012.9,8.0,8.0,10.8,13.1,Yes,0.22503074109170454,0,4,2,2017
136011,2017-04-27,Launceston,1.0,14.6,0.0,5.0,8.7,N,15.0,NW,NNW,0.0,9.0,77.0,48.0,1024.2,1010.6,1.0,5.0,6.6,13.5,No,0.22503074109170454,0,4,3,2017
136012,2017-04-28,Launceston,5.7,18.4,0.0,3.6,4.5,N,37.0,N,NNW,4.0,24.0,97.0,63.0,1000.4,1020.9,7.0,1.0,10.8,17.3,No,0.22466404006229013,0,4,4,2017
136013,2017-04-29,Launceston,7.0,20.9,0.0,0.6,6.9,NNW,24.0,NNE,SSE,0.0,7.0,94.0,40.0,1017.7,1005.9,8.0,3.0,12.4,20.6,No,0.23402961727330604,0,4,5,2017
136014,2017-04-30,Launceston,6.2,15.8,0.0,4.0,4.8,NNW,31.0,NNE,NNW,0.0,17.0,95.0,82.0,1016.6,1011.8,7.0,7.0,10.1,14.2,No,0.23499953112811295,1,4,6,2017
136015,2017-05-01,Launceston,10.1,16.3,2.0,7.0,12.3,NNW,59.0,NNW,NW,24.0,17.0,84.0,88.0,1011.4,1018.8,8.0,5.0,15.8,15.0,Yes,0.2408326588800011,0,5,0,2017
